9180921,9506438,96.58%
7854116,8126554,96.65%
7963763,8344383,95.44%
9618694,9861878,97.53%
10214374,10609617,96.27%
8647550,8928828,96.85%
8550484,8900645,96.07%
9472327,9754209,97.11%
8304326,8531006,97.34%
9580932,9873651,97.04%
10188351,10611987,96.01%
8377722,8675772,96.56%
10561066,10934553,96.58%
9258548,9563257,96.81%
8193999,8563833,95.68%
10356986,10716096,96.65%
9846269,10178765,96.73%
10269483,10569455,97.16%
8762154,9144105,95.82%
8205903,8497875,96.56%
8904365,9277999,95.97%
9765788,10245388,95.32%
9582932,9979904,96.02%
9510248,9835494,96.69%
8802685,9197742,95.70%
10178173,10534938,96.61%
8437047,8859658,95.23%
9934387,10216386,97.24%
8375634,8769577,95.51%
7881040,8097424,97.33%
8247792,8512647,96.89%
10192072,10456237,97.47%
9143669,9414068,97.13%
7801553,8190009,95.26%
8284285,8517285,97.26%
10562325,10864722,97.22%
9309430,9648319,96.49%
10470219,10989950,95.27%
9149299,9603764,95.27%
9246479,9515309,97.17%
9552509,10006489,95.46%
9690494,10150320,95.47%
9302479,9543047,97.48%
10372047,10847674,95.62%
10160676,10430665,97.41%
9306987,9733363,95.62%
9869948,10366737,95.21%
8277940,8564582,96.65%
8232720,8612961,95.59%
10280876,10769769,95.46%
9661005,10010602,96.51%
8383461,8743502,95.88%
8420896,8814921,95.53%
9201251,9546585,96.38%
9729431,10218648,95.21%
7899761,8237473,95.90%
10138275,10433490,97.17%
8488439,8912004,95.25%
7713886,8018184,96.20%
8604504,8839758,97.34%
9833389,10183574,96.56%
9552613,9852246,96.96%
9942818,10292343,96.60%
8058364,8351666,96.49%
9993949,10243264,97.57%
10371776,10719326,96.76%
9607994,9995251,96.13%
10004404,10380605,96.38%
10367871,10664598,97.22%
7772826,8031161,96.78%
9866439,10129209,97.41%
7770433,8091017,96.04%
9931459,10380652,95.67%
8600544,8867851,96.99%
9460833,9766212,96.87%
8277088,8614569,96.08%
9730204,10046823,96.85%
9056218,9329373,97.07%
8496167,8847462,96.03%
10187439,10674657,95.44%
9120224,9422491,96.79%
8614472,8914515,96.63%
8191729,8541640,95.90%
9306247,9727233,95.67%
8359314,8770509,95.31%
8575977,8997547,95.31%
9063216,9516409,95.24%
7746640,8073955,95.95%
10496327,10797383,97.21%
8893194,9280461,95.83%
7619786,8001759,95.23%
9864339,10257237,96.17%
8959710,9260997,96.75%
9178373,9512382,96.49%
7915583,8312104,95.23%
9401547,9661718,97.31%
8891649,9213174,96.51%
8884762,9315172,95.38%
8752219,9036745,96.85%
10036962,10490708,95.67%
9854922,10192583,96.69%
7972621,8169407,97.59%
10364182,10803746,95.93%
8626540,9006923,95.78%
7919083,8122523,97.50%
8468633,8858228,95.60%
8296557,8690988,95.46%
8247828,8610747,95.79%
7883936,8137377,96.89%
10064611,10345135,97.29%
8949701,9341825,95.80%
10240646,10581197,96.78%
10594574,10962321,96.65%
9056332,9507962,95.25%
9913888,10275017,96.49%
8496717,8913841,95.32%
10390311,10853709,95.73%
9072895,9356626,96.97%
8969516,9202328,97.47%
9893023,10174148,97.24%
10154615,10624730,95.58%
7904146,8100985,97.57%
8779904,9203024,95.40%
7987984,8313930,96.08%
9774642,10215239,95.69%
8756544,9025788,97.02%
7814907,8118625,96.26%
9529947,9979713,95.49%
