28652497,29526990,97.04%
29992518,30966380,96.86%
26173852,27330758,95.77%
28103841,28936046,97.12%
28496473,29252583,97.42%
26840944,27769442,96.66%
26703851,27703765,96.39%
31694037,32519920,97.46%
32391082,33413189,96.94%
32591058,33994881,95.87%
31359956,32464965,96.60%
25837941,26536263,97.37%
32226404,33327548,96.70%
31013101,32092324,96.64%
27406980,28162130,97.32%
32731634,33779641,96.90%
27034855,27612526,97.91%
26525839,27229453,97.42%
32800150,33855654,96.88%
31251994,32271428,96.84%
30081212,30751732,97.82%
26158335,26730297,97.86%
32062959,32918230,97.40%
28387020,29570468,96.00%
32914969,33706854,97.65%
31923205,32798071,97.33%
26701175,27738097,96.26%
29087373,30209823,96.28%
34772202,35906013,96.84%
29245458,29997374,97.49%
27190357,27890267,97.49%
30753617,31761271,96.83%
32500639,33697920,96.45%
29999977,30631465,97.94%
25896322,26780706,96.70%
34511365,35622906,96.88%
28588140,29535071,96.79%
33744597,35057923,96.25%
30613082,31807214,96.25%
26531055,27219712,97.47%
34952130,35803103,97.62%
32298875,33237157,97.18%
27881013,28427105,98.08%
27950931,28536603,97.95%
31668559,32881425,96.31%
25666534,26721873,96.05%
32656003,34067747,95.86%
32783599,34154577,95.99%
33200802,34196286,97.09%
32662188,33792278,96.66%
28039639,29229263,95.93%
28567868,29390894,97.20%
29524713,30150869,97.92%
30413247,31507862,96.53%
26589141,27428023,96.94%
33512240,34228749,97.91%
29611505,30688716,96.49%
34669847,35761393,96.95%
34079846,35530401,95.92%
31868498,32965632,96.67%
26498149,27530448,96.25%
32323012,33170232,97.45%
32133182,33187066,96.82%
26333264,27507166,95.73%
32507456,33620446,96.69%
32223578,33588211,95.94%
30212324,31357380,96.35%
34700177,35560980,97.58%
31008563,32358952,95.83%
31518099,32791097,96.12%
31789217,33023015,96.26%
29241089,30493425,95.89%
31062836,32095966,96.78%
29750092,30457996,97.68%
26083952,26633224,97.94%
32135737,33424476,96.14%
25762114,26705361,96.47%
27560301,28450916,96.87%
34478607,35582356,96.90%
33109786,34519824,95.92%
33030314,33926238,97.36%
32739564,34191964,95.75%
30940617,31912161,96.96%
33476748,34700846,96.47%
27574631,28607741,96.39%
26241291,27023624,97.11%
31936335,32719893,97.61%
27611565,28687301,96.25%
25916244,26711164,97.02%
28108809,28681729,98.00%
29950314,30879123,96.99%
27754083,28291590,98.10%
30164523,31234387,96.57%
32874470,34374414,95.64%
33755432,34439372,98.01%
30872878,31530745,97.91%
31416339,32716699,96.03%
31747849,32925000,96.42%
30219667,31278785,96.61%
32617819,33300338,97.95%
30807786,32034102,96.17%
26325096,27436444,95.95%
32664057,34063579,95.89%
30622251,31706634,96.58%
27036627,28132451,96.10%
28705160,29617502,96.92%
27471053,28261364,97.20%
29923155,31022926,96.45%
29645338,30988855,95.66%
28691690,29926725,95.87%
31018312,32180743,96.39%
34618471,35336941,97.97%
30311407,31175930,97.23%
26115502,26967915,96.84%
33445494,34213079,97.76%
26527787,27309898,97.14%
32846350,33463378,98.16%
30362330,31460442,96.51%
31951360,33096493,96.54%
25829248,26994955,95.68%
34013288,35374401,96.15%
32700404,34134790,95.80%
34827426,35672609,97.63%
31017172,31591566,98.18%
31976745,33183951,96.36%
25993077,26565868,97.84%
26588314,27083931,98.17%
27624763,28671041,96.35%
33791824,35053327,96.40%
33047931,34300776,96.35%
29342380,30086031,97.53%
26543654,27424591,96.79%
31055684,32198629,96.45%
28398176,29621378,95.87%
27140752,27952357,97.10%
33721513,34673013,97.26%
31498481,32128068,98.04%
34386643,35881566,95.83%
33769794,34767695,97.13%
33510906,34453038,97.27%
31482142,32816106,95.94%
28317410,29263671,96.77%
31467372,32827541,95.86%
33753086,35043735,96.32%
31896659,33197788,96.08%
27629851,28882430,95.66%
28457349,29710003,95.78%
30682535,31269641,98.12%
26454128,27073437,97.71%
32436129,33764451,96.07%
31584630,32639565,96.77%
27849927,28474427,97.81%
29709750,30892071,96.17%
29567869,30151532,98.06%
34008288,35254117,96.47%
31936987,32948500,96.93%
31335183,32176090,97.39%
32821653,33962113,96.64%
31291170,32444386,96.45%
27521556,28420949,96.84%
31656440,32896998,96.23%
33171786,34522338,96.09%
30100594,31135951,96.67%
34258661,35252801,97.18%
28005251,28941608,96.76%
28393145,28973113,98.00%
27195227,27928369,97.37%
29869409,31216395,95.69%
32695906,33765286,96.83%
26456566,27326843,96.82%
31714645,32570931,97.37%
34144673,34834924,98.02%
33699847,34996976,96.29%
34166101,35728541,95.63%
30131626,31251916,96.42%
29773097,30708183,96.95%
28109807,28750263,97.77%
30651836,31378826,97.68%
34241057,35197623,97.28%
31931766,32990257,96.79%
27491324,28436926,96.67%
30938893,32086868,96.42%
27661643,28460751,97.19%
30741267,31697232,96.98%
27068224,28065466,96.45%
34401702,35927305,95.75%
30942233,31707456,97.59%
29905806,30506133,98.03%
25812186,26532157,97.29%
28735853,29856486,96.25%
26227772,26962047,97.28%
32781699,34068416,96.22%
29216767,30481963,95.85%
29247158,30468445,95.99%
25749650,26567515,96.92%
32561603,33452438,97.34%
27949600,28955516,96.53%
30790621,32029485,96.13%
30070493,30914434,97.27%
27668314,28458562,97.22%
34244751,35448246,96.60%
28042897,28740868,97.57%
33795394,35005596,96.54%
33111394,33773300,98.04%
32297373,33612056,96.09%
26935789,27820689,96.82%
34378583,35177438,97.73%
29726284,30627972,97.06%
29248822,30366475,96.32%
33172420,34333389,96.62%
27743532,28860837,96.13%
32021176,32724819,97.85%
33176416,34174618,97.08%
33841850,35388930,95.63%
29232901,30182287,96.85%
