36684858,37924726,96.73%
33333450,33781918,98.67%
25634862,26197934,97.85%
34355442,34978789,98.22%
24884935,25252319,98.55%
28210354,29014792,97.23%
27135582,27778133,97.69%
28084260,29011789,96.80%
30438470,31259238,97.37%
34696744,35443050,97.89%
32082914,32878896,97.58%
36179071,36695608,98.59%
32132739,33113659,97.04%
32703041,33705791,97.02%
36942716,37749748,97.86%
35236750,36045017,97.76%
25465907,25854255,98.50%
28077849,28589455,98.21%
26271485,27006659,97.28%
36753376,37684916,97.53%
33291599,33885196,98.25%
27876192,28304154,98.49%
29376764,29826889,98.49%
25802813,26412546,97.69%
30303229,31031752,97.65%
33625498,34493399,97.48%
31146154,31841543,97.82%
34876819,35349764,98.66%
28067176,28729045,97.70%
33188033,33785118,98.23%
28141807,28535902,98.62%
31435157,31915241,98.50%
33302483,34240070,97.26%
36744374,37815866,97.17%
27947634,28773218,97.13%
27115106,28028299,96.74%
35253360,35915470,98.16%
35358229,36001816,98.21%
32198502,32841168,98.04%
25792479,26365958,97.82%
35346957,35913769,98.42%
27711657,28595224,96.91%
25922996,26322122,98.48%
35390192,36421164,97.17%
33070314,33874205,97.63%
24581786,25163392,97.69%
28731744,29507675,97.37%
34194770,34676140,98.61%
33311363,34092231,97.71%
35101583,36259563,96.81%
29723411,30452310,97.61%
33257942,34128480,97.45%
36855964,37797438,97.51%
29541264,30124192,98.06%
30450968,30975921,98.31%
31710511,32425710,97.79%
30033744,30451482,98.63%
34157821,34920216,97.82%
35115930,35596873,98.65%
35295078,35979427,98.10%
36328003,37140868,97.81%
26980926,27718817,97.34%
34924603,35445734,98.53%
30960179,31542487,98.15%
28346803,29096434,97.42%
31090781,32129545,96.77%
33811036,34661763,97.55%
35365173,36053982,98.09%
27514667,28007051,98.24%
25139247,25803525,97.43%
33009701,33636524,98.14%
26662606,27434229,97.19%
34273715,35243967,97.25%
29071337,29680008,97.95%
26877445,27436723,97.96%
34166888,35096934,97.35%
29338631,30040859,97.66%
35705225,36904105,96.75%
35226096,35761391,98.50%
37166349,37955205,97.92%
27660300,28410074,97.36%
24812181,25193519,98.49%
27436022,27973360,98.08%
34093086,34544046,98.69%
34505491,35187557,98.06%
35041084,35689444,98.18%
25520405,26058563,97.93%
34488675,35463379,97.25%
34798090,35828648,97.12%
30882400,31396208,98.36%
36133320,37292617,96.89%
36768113,37863432,97.11%
30471960,31336051,97.24%
33401903,34310866,97.35%
33824348,34462436,98.15%
26469445,27037328,97.90%
33320948,33837661,98.47%
24624510,25320479,97.25%
36110156,36789946,98.15%
25809397,26571353,97.13%
27783359,28543340,97.34%
36434058,37192334,97.96%
29327574,30180457,97.17%
28769421,29482630,97.58%
27078493,27969285,96.82%
34767059,35243291,98.65%
30169630,31039948,97.20%
31832805,32828926,96.97%
31866565,32296558,98.67%
27812892,28531823,97.48%
25272856,25740598,98.18%
25184559,25952607,97.04%
28967106,29447828,98.37%
32444597,32927695,98.53%
30530051,31067953,98.27%
35761617,36390269,98.27%
34762165,35260753,98.59%
24666423,25058275,98.44%
25771202,26522500,97.17%
31998089,32977799,97.03%
26788116,27430164,97.66%
32448292,33119245,97.97%
29791169,30253013,98.47%
27646938,28013473,98.69%
32224205,32821192,98.18%
25424989,26184310,97.10%
31564912,32152518,98.17%
29741267,30370094,97.93%
26110048,26995465,96.72%
27860396,28268917,98.55%
32375626,33093501,97.83%
35651553,36412968,97.91%
32157341,33059358,97.27%
35584560,36474092,97.56%
26647175,27422411,97.17%
33082073,33731969,98.07%
32629417,33736576,96.72%
29864733,30847202,96.82%
24314608,25113264,96.82%
30285814,31240857,96.94%
27140062,27621628,98.26%
25658660,26494862,96.84%
25701340,26521618,96.91%
29029561,29778497,97.48%
31467293,32234013,97.62%
30086623,30543963,98.50%
35022031,35860869,97.66%
26130313,26701331,97.86%
36229810,37404929,96.86%
29714872,30552463,97.26%
27448551,28181878,97.40%
36709061,37954403,96.72%
36214126,36730196,98.59%
35848130,37014855,96.85%
37180386,37672619,98.69%
33808198,34752947,97.28%
28565526,29505539,96.81%
27541342,27906033,98.69%
37001964,37756053,98.00%
29069227,29546165,98.39%
36318000,36842542,98.58%
27400102,28091572,97.54%
29627417,30043911,98.61%
24966411,25378700,98.38%
25080315,25498494,98.36%
27071573,27450934,98.62%
36431158,37206328,97.92%
24842468,25684889,96.72%
27223083,27864841,97.70%
34445494,35529966,96.95%
36843714,37858716,97.32%
34636254,35435389,97.74%
35429476,36500920,97.06%
26727729,27588048,96.88%
27004182,27589423,97.88%
29271966,29785423,98.28%
27494651,28229872,97.40%
35208260,36171458,97.34%
31083429,31560664,98.49%
27173401,27726708,98.00%
27828356,28270598,98.44%
31040479,31895484,97.32%
35499434,36086339,98.37%
32023867,32600930,98.23%
26869584,27567118,97.47%
31646781,32493097,97.40%
28368128,29027097,97.73%
26412380,27186222,97.15%
36511978,37291429,97.91%
26437515,27004427,97.90%
36956754,37526257,98.48%
33727195,34463470,97.86%
27116751,27693457,97.92%
29303925,30249577,96.87%
34369117,34925949,98.41%
35518106,36356980,97.69%
33786708,34435022,98.12%
33290543,33760404,98.61%
36040261,36663625,98.30%
30807118,31783158,96.93%
34269033,35329006,97.00%
36149053,37355814,96.77%
33352943,34222129,97.46%
37002790,37674446,98.22%
34298299,35126592,97.64%
33070137,33925134,97.48%
24282065,25083968,96.80%
27718998,28504058,97.25%
33683643,34160915,98.60%
26755178,27637912,96.81%
25102003,25775687,97.39%
25480349,26194114,97.28%
32601125,33052648,98.63%
33252628,34119457,97.46%
25275742,25640241,98.58%
29749221,30173181,98.59%
28835391,29677891,97.16%
25872205,26445230,97.83%
30996924,31624610,98.02%
34981886,36058612,97.01%
36203933,37307132,97.04%
26678886,27435863,97.24%
26748217,27239596,98.20%
28137909,28724847,97.96%
34271091,34737716,98.66%
28840709,29723401,97.03%
30720663,31710013,96.88%
25314521,25923904,97.65%
32794722,33236294,98.67%
30492856,31337914,97.30%
31613222,32577610,97.04%
33938311,35086893,96.73%
31238417,32138167,97.20%
34752468,35850807,96.94%
33868442,34585674,97.93%
26349426,27164184,97.00%
26313868,26821006,98.11%
27622423,28147012,98.14%
25584711,26232555,97.53%
29292931,29999169,97.65%
33825424,34797706,97.21%
33891703,34575404,98.02%
28672197,29157579,98.34%
25727068,26179560,98.27%
34358389,35307114,97.31%
30742457,31789495,96.71%
25425641,26285936,96.73%
33566603,34380754,97.63%
28832105,29563034,97.53%
28902544,29435290,98.19%
25688756,26051781,98.61%
31920192,32997455,96.74%
29789996,30474802,97.75%
35903922,36604419,98.09%
27919417,28679091,97.35%
34320514,35035338,97.96%
34822516,35421674,98.31%
32897698,34007709,96.74%
34761669,35612212,97.61%
27483955,28397639,96.78%
31767203,32385921,98.09%
30093149,30503778,98.65%
32962199,33822506,97.46%
35602040,36613615,97.24%
32386897,33250257,97.40%
36460701,37351980,97.61%
30567297,31380018,97.41%
,Avg,
,,97.72%
