15293700,15454210,98.96%
19267120,19601439,98.29%
16266917,16584344,98.09%
28321171,28633680,98.91%
17214545,17416451,98.84%
12270075,12457349,98.50%
25772723,26124056,98.66%
27547554,28025853,98.29%
14713620,14946312,98.44%
23493717,23752243,98.91%
21494507,21773722,98.72%
20411995,20759754,98.32%
18218637,18569399,98.11%
27414249,27879326,98.33%
14019865,14236619,98.48%
17313393,17501063,98.93%
11768673,11953923,98.45%
11559745,11763333,98.27%
28388225,28883752,98.28%
21029392,21274008,98.85%
22391295,22837618,98.05%
26069678,26537044,98.24%
13432124,13665074,98.30%
19266353,19588232,98.36%
26448826,26787820,98.73%
21231693,21607159,98.26%
17617205,17862009,98.63%
13331009,13557387,98.33%
25376546,25721740,98.66%
24111676,24396086,98.83%
22552750,22858736,98.66%
28745775,29232819,98.33%
23998317,24342086,98.59%
11640090,11862913,98.12%
22953918,23247957,98.74%
18372962,18730426,98.09%
14876594,15113294,98.43%
16317995,16496562,98.92%
18871907,19074868,98.94%
15638486,15870352,98.54%
26483111,26955623,98.25%
22715186,22954885,98.96%
27462359,28000241,98.08%
29019993,29390039,98.74%
28209567,28570273,98.74%
25657300,26168596,98.05%
14391179,14580953,98.70%
27298733,27733032,98.43%
21104110,21424773,98.50%
11623394,11776599,98.70%
18897677,19215770,98.34%
17241081,17570154,98.13%
23668350,23932478,98.90%
28083374,28493827,98.56%
19932804,20154646,98.90%
14688855,14903870,98.56%
22382000,22724930,98.49%
15596318,15871166,98.27%
13858295,14129477,98.08%
27550256,28110132,98.01%
19005307,19242225,98.77%
29309648,29624668,98.94%
12308622,12557243,98.02%
13098563,13317963,98.35%
24804801,25100670,98.82%
29137952,29603997,98.43%
29231825,29575372,98.84%
27920325,28346897,98.50%
20746946,21144969,98.12%
26848637,27158530,98.86%
28928837,29224038,98.99%
14094940,14359253,98.16%
27747134,28312032,98.00%
17346298,17537373,98.91%
24595661,24961161,98.54%
16954699,17288158,98.07%
22283638,22592925,98.63%
18398195,18632963,98.74%
27427432,27876239,98.39%
18759542,19095601,98.24%
12485470,12689623,98.39%
22141772,22539019,98.24%
11425564,11567452,98.77%
26028245,26301192,98.96%
26450659,26977972,98.05%
23155202,23449758,98.74%
29465071,29777558,98.95%
28265037,28753394,98.30%
26568360,26896594,98.78%
15916846,16135807,98.64%
27950564,28248509,98.95%
22785022,23113706,98.58%
24839721,25270764,98.29%
26851684,27321477,98.28%
12883975,13087249,98.45%
16326484,16624666,98.21%
23662332,24090166,98.22%
13301437,13535931,98.27%
18612407,18817276,98.91%
24723604,25013794,98.84%
13921083,14153496,98.36%
21192136,21588073,98.17%
19983318,20287084,98.50%
24518044,24873773,98.57%
25459152,25947079,98.12%
25626692,26026870,98.46%
11969617,12152041,98.50%
11935504,12108251,98.57%
15253607,15518905,98.29%
12695449,12872517,98.62%
12452973,12655220,98.40%
28721344,29151339,98.52%
24339321,24689288,98.58%
12044610,12275289,98.12%
16039235,16360471,98.04%
17833490,18063587,98.73%
24143803,24630666,98.02%
12571147,12786438,98.32%
11129099,11283038,98.64%
23650462,23916489,98.89%
12390423,12627782,98.12%
26481715,26938064,98.31%
20194121,20529305,98.37%
13530154,13735038,98.51%
17901388,18136648,98.70%
14303657,14472299,98.83%
28331763,28680183,98.79%
16753054,16956970,98.80%
19095094,19395832,98.45%
22555051,22935121,98.34%
12771131,12959783,98.54%
28394882,28869550,98.36%
21642508,21864202,98.99%
22386920,22635630,98.90%
19215256,19555356,98.26%
22397235,22645884,98.90%
14597947,14812166,98.55%
12858041,13050422,98.53%
11240919,11396902,98.63%
13668149,13817773,98.92%
24435222,24839560,98.37%
24701318,25008079,98.77%
23172874,23519397,98.53%
28392841,28757674,98.73%
21344753,21583076,98.90%
21199251,21536112,98.44%
27781903,28172394,98.61%
20256067,20654998,98.07%
15643398,15853460,98.67%
21620211,21900452,98.72%
22027543,22385888,98.40%
20023430,20281033,98.73%
15427379,15720084,98.14%
15741014,16037342,98.15%
27008670,27397427,98.58%
24532284,24813411,98.87%
22141659,22517866,98.33%
13965771,14113393,98.95%
24450209,24887921,98.24%
25975147,26322243,98.68%
28416900,28880289,98.40%
18173625,18463000,98.43%
11743920,11881994,98.84%
14986614,15140930,98.98%
20190308,20462422,98.67%
21413391,21715913,98.61%
12837734,13087334,98.09%
16356519,16635641,98.32%
25656907,25922956,98.97%
17659945,17975017,98.25%
,,98.52%
