26583725,27126707,98.00%
21829655,22501759,97.01%
18103421,18710013,96.76%
15396808,15685820,98.16%
15344859,15689923,97.80%
13005102,13380690,97.19%
27242223,27884824,97.70%
25897109,26644730,97.19%
24747687,25384699,97.49%
14412902,14712577,97.96%
28444586,29064873,97.87%
26488516,27345651,96.87%
18442634,18803210,98.08%
16538137,17093205,96.75%
25513995,26408359,96.61%
23402619,23916391,97.85%
20512117,21105828,97.19%
14858094,15327125,96.94%
19325899,19979116,96.73%
15033641,15400074,97.62%
27808212,28656054,97.04%
12682589,13057875,97.13%
15808626,16268709,97.17%
12664247,12944963,97.83%
19069704,19687536,96.86%
24454939,25027772,97.71%
28808387,29778500,96.74%
27088533,27852237,97.26%
14857615,15292331,97.16%
11063759,11320739,97.73%
20959617,21629268,96.90%
27892913,28795821,96.86%
15469867,15849693,97.60%
25425818,26285830,96.73%
28205621,29095034,96.94%
13786572,14187331,97.18%
21134687,21608543,97.81%
11390075,11618202,98.04%
11897334,12264084,97.01%
18443190,18931225,97.42%
15085410,15628595,96.52%
15669911,16106895,97.29%
20938812,21571239,97.07%
14144445,14637546,96.63%
14959380,15354197,97.43%
12314880,12754755,96.55%
15260082,15801011,96.58%
22899359,23396410,97.88%
13030772,13328338,97.77%
23629105,24471025,96.56%
27883201,28649071,97.33%
21224662,21857001,97.11%
24456316,25118924,97.36%
17189807,17767187,96.75%
12941410,13401802,96.56%
28076771,28814397,97.44%
19056285,19515421,97.65%
11738770,12082011,97.16%
27272060,28065726,97.17%
18937400,19433798,97.45%
17155000,17607348,97.43%
20067589,20480093,97.99%
24983952,25863029,96.60%
22418227,23200553,96.63%
28343428,29075250,97.48%
20749602,21439435,96.78%
16408523,16840345,97.44%
27792727,28751850,96.66%
25765749,26549790,97.05%
26816656,27467935,97.63%
12100604,12407809,97.52%
24725781,25266003,97.86%
25329795,25959301,97.58%
13905731,14298546,97.25%
19888249,20371271,97.63%
20002882,20655191,96.84%
23358071,23856405,97.91%
11875789,12127062,97.93%
20986170,21645402,96.95%
26113802,26912743,97.03%
22254250,22876637,97.28%
27661646,28490270,97.09%
18687183,19230738,97.17%
18329957,18912945,96.92%
27705279,28507232,97.19%
25215108,26055522,96.77%
16611082,16936791,98.08%
28010444,28598672,97.94%
17590168,18142945,96.95%
16906152,17480558,96.71%
16851057,17399361,96.85%
24392938,24896222,97.98%
25753495,26447512,97.38%
14512458,15023017,96.60%
20423289,20825080,98.07%
12980389,13413095,96.77%
28472094,29069223,97.95%
25956766,26819012,96.78%
15836750,16138315,98.13%
15415814,15794382,97.60%
22668018,23103144,98.12%
25882650,26662768,97.07%
26585046,27440631,96.88%
24068701,24856853,96.83%
26402187,27011490,97.74%
15512091,15886151,97.65%
23241318,23968378,96.97%
28030735,28755751,97.48%
20602509,21309949,96.68%
24576723,25107902,97.88%
12312489,12747455,96.59%
22060676,22687087,97.24%
28462517,29395627,96.83%
26415898,27043328,97.68%
14728849,15243953,96.62%
26469014,27337551,96.82%
27229025,28171251,96.66%
13638897,14035402,97.17%
28154507,29126800,96.66%
21450752,21960745,97.68%
11613260,11866501,97.87%
20419944,20968420,97.38%
17112364,17650863,96.95%
22985350,23695948,97.00%
24067005,24865215,96.79%
27129672,27632871,98.18%
18731085,19156478,97.78%
13552455,13904503,97.47%
23432514,23940539,97.88%
26450628,27202103,97.24%
17559312,17931727,97.92%
22943130,23502696,97.62%
23378049,23925697,97.71%
27295108,27917429,97.77%
12339937,12657931,97.49%
23985596,24784731,96.78%
22981392,23446720,98.02%
14964417,15480498,96.67%
26859005,27665838,97.08%
26648997,27248088,97.80%
28079082,28719948,97.77%
20878662,21435149,97.40%
12281638,12600984,97.47%
24658858,25517043,96.64%
22390032,23100795,96.92%
22441919,23234810,96.59%
21272429,21763406,97.74%
23239112,23965245,96.97%
19742433,20387257,96.84%
11348314,11615402,97.70%
15452740,15795930,97.83%
19449380,19907987,97.70%
14271083,14648697,97.42%
21033966,21471071,97.96%
26966463,27496624,98.07%
25003277,25551048,97.86%
19930021,20369771,97.84%
24762340,25527928,97.00%
11899481,12321449,96.58%
29117867,29722041,97.97%
12894100,13283967,97.07%
27096726,27723835,97.74%
18426689,18837200,97.82%
26141879,26951632,97.00%
22774233,23352869,97.52%
23384290,23920071,97.76%
15320239,15718177,97.47%
26490606,27010493,98.08%
20637144,21309876,96.84%
14176331,14494472,97.81%
25843233,26648380,96.98%
14466444,14757578,98.03%
23062949,23866016,96.64%
16809673,17342381,96.93%
11898504,12267871,96.99%
19087041,19503001,97.87%
27214465,28155715,96.66%
15750833,16274354,96.78%
11473438,11829061,96.99%
22372015,22909601,97.65%
,,97.31%
