25161868,25779544,97.60%
34696743,35411488,97.98%
35928841,36861319,97.47%
24721398,25191208,98.14%
35364412,36161476,97.80%
33909777,34600145,98.00%
32749843,33202492,98.64%
31449524,32051927,98.12%
32743955,33673842,97.24%
24852087,25266145,98.36%
32361434,32931964,98.27%
32557716,33305795,97.75%
29298310,30099661,97.34%
36533827,37479145,97.48%
30607719,31408742,97.45%
23101494,23745144,97.29%
25033858,25489737,98.21%
30725653,31128004,98.71%
33927637,34570692,98.14%
24013199,24388245,98.46%
31451172,32114544,97.93%
35574749,36057716,98.66%
28864146,29588773,97.55%
32012813,32629533,98.11%
25104795,25630263,97.95%
33101447,33968044,97.45%
29941237,30341154,98.68%
32414321,33026694,98.15%
24401579,25050444,97.41%
26311518,26979104,97.53%
34069773,34889324,97.65%
28249243,29000233,97.41%
36455620,37489714,97.24%
25159289,25836140,97.38%
26261855,26989349,97.30%
31748417,32458554,97.81%
23246262,23867817,97.40%
31644484,32246916,98.13%
29245917,29885238,97.86%
31493756,32185975,97.85%
28777915,29133059,98.78%
33518780,34048021,98.45%
31906728,32300237,98.78%
23518988,23995899,98.01%
31512659,32383074,97.31%
26758609,27452443,97.47%
30802198,31414054,98.05%
33340181,33984265,98.10%
34204610,34691693,98.60%
24634593,25100076,98.15%
26659034,27060858,98.52%
31392110,32006364,98.08%
29408173,30082655,97.76%
33554656,34521888,97.20%
26845356,27405849,97.95%
22944106,23480452,97.72%
28352674,28835614,98.33%
22682820,23083607,98.26%
31396842,32238672,97.39%
24158199,24784181,97.47%
34985575,35517439,98.50%
27995786,28715732,97.49%
35692263,36472213,97.86%
31562159,32421241,97.35%
22972377,23295159,98.61%
36823122,37448828,98.33%
27875019,28606766,97.44%
29161298,30001250,97.20%
25257679,25859817,97.67%
29042959,29885659,97.18%
29692328,30248729,98.16%
31893975,32341096,98.62%
23230944,23517841,98.78%
23152965,23468106,98.66%
30051924,30421132,98.79%
27207504,27783634,97.93%
33444712,34272420,97.58%
22898794,23278556,98.37%
29583744,30422111,97.24%
23942616,24264856,98.67%
35051457,35983304,97.41%
36642172,37147524,98.64%
26550618,27124753,97.88%
32969197,33846008,97.41%
26603564,27299441,97.45%
27188945,27870493,97.55%
31095477,31548655,98.56%
34831479,35595102,97.85%
34472434,35309572,97.63%
26809210,27239772,98.42%
23960198,24618400,97.33%
26162899,26681070,98.06%
31243127,32018727,97.58%
24392251,24775982,98.45%
27619377,28153750,98.10%
34296933,34861141,98.38%
34752527,35565391,97.71%
30505008,31086627,98.13%
24500913,24812115,98.75%
34976212,35692949,97.99%
24121160,24808935,97.23%
26312993,26898406,97.82%
29747009,30460545,97.66%
30773342,31209699,98.60%
33322959,34103078,97.71%
31766660,32421715,97.98%
24278268,24842444,97.73%
34599719,35085638,98.62%
34838589,35323046,98.63%
23848597,24495674,97.36%
33433903,34314377,97.43%
30659549,31196469,98.28%
35618380,36171583,98.47%
36830095,37403159,98.47%
27189231,27814319,97.75%
32959041,33359569,98.80%
26750011,27321410,97.91%
28267144,28902153,97.80%
37277443,37849829,98.49%
31459371,32099604,98.01%
26535375,27023001,98.20%
26057687,26809586,97.20%
32545100,33256437,97.86%
31902106,32613879,97.82%
27738913,28213000,98.32%
25995685,26354683,98.64%
33491024,34464743,97.17%
28705077,29443340,97.49%
23650782,24249306,97.53%
26705517,27222107,98.10%
30772435,31418591,97.94%
25376870,25862255,98.12%
28932639,29511051,98.04%
35588768,36111542,98.55%
35150970,36115483,97.33%
27951640,28656636,97.54%
27575824,28069720,98.24%
35915670,36831535,97.51%
30223091,30626297,98.68%
32454270,33104341,98.04%
24887775,25441370,97.82%
25614233,26141868,97.98%
36917859,37899473,97.41%
22608730,23161308,97.61%
25441194,25974075,97.95%
35823038,36727198,97.54%
24310372,24813540,97.97%
30878962,31606640,97.70%
24149999,24791448,97.41%
34464848,35493072,97.10%
24525487,25178384,97.41%
32891546,33324837,98.70%
22970733,23273604,98.70%
31271919,31723523,98.58%
33213060,33757847,98.39%
33566316,34294816,97.88%
31340239,32004071,97.93%
35991017,36630735,98.25%
24752991,25476126,97.16%
24142355,24520373,98.46%
31810223,32378208,98.25%
27810330,28508323,97.55%
34617982,35524092,97.45%
30112145,30834732,97.66%
26030750,26510540,98.19%
25808430,26390659,97.79%
32254926,32763667,98.45%
30948646,31442729,98.43%
35526770,36049601,98.55%
26868514,27204551,98.76%
36860385,37803616,97.50%
30277190,31106736,97.33%
36778646,37355093,98.46%
31738907,32520733,97.60%
31390045,31874251,98.48%
32449582,32913218,98.59%
35416462,36334491,97.47%
30305980,30942856,97.94%
31172319,32013739,97.37%
30049440,30484393,98.57%
29702172,30164476,98.47%
27094808,27787448,97.51%
34769664,35643389,97.55%
23011981,23510820,97.88%
26502176,27186274,97.48%
29282705,29884207,97.99%
26397182,27132634,97.29%
34668169,35631202,97.30%
31905528,32411054,98.44%
25880312,26520121,97.59%
33445515,34022654,98.30%
28367320,29004058,97.80%
34532046,35073891,98.46%
29395485,30267577,97.12%
22781384,23158207,98.37%
34430878,35118251,98.04%
35653648,36542180,97.57%
29442378,29979444,98.21%
30266319,31107880,97.29%
31311792,31902991,98.15%
25766420,26364525,97.73%
34426935,35106109,98.07%
30862284,31544677,97.84%
28043583,28778093,97.45%
25318597,25874112,97.85%
32020563,32940576,97.21%
35209548,36260662,97.10%
29589846,30383925,97.39%
30102991,30700910,98.05%
36687527,37611832,97.54%
28744593,29329742,98.00%
25467328,25934591,98.20%
33556547,34501682,97.26%
34395027,35159311,97.83%
24603185,25103437,98.01%
31149033,31657128,98.40%
24462637,24857841,98.41%
33630261,34360739,97.87%
28229392,28952508,97.50%
31689210,32385964,97.85%
33485299,34055291,98.33%
25651725,26265542,97.66%
29159668,29628615,98.42%
37483285,37946626,98.78%
25087331,25460411,98.53%
34080841,34780954,97.99%
32158668,33097589,97.16%
35654189,36525981,97.61%
24294216,24699160,98.36%
35195408,35666447,98.68%
23730742,24125582,98.36%
26320301,27000197,97.48%
27570795,28380298,97.15%
26101613,26531170,98.38%
33331784,34181940,97.51%
22865712,23283074,98.21%
31152854,31662620,98.39%
31448845,32072874,98.05%
34818501,35421660,98.30%
23233566,23744719,97.85%
26345559,26783428,98.37%
27303414,27983838,97.57%
35683470,36163456,98.67%
36786230,37285836,98.66%
32345228,32871298,98.40%
26016210,26643810,97.64%
33702406,34390045,98.00%
23450907,23956778,97.89%
29434485,30060453,97.92%
30895091,31461285,98.20%
26436776,26868064,98.39%
35952786,36533519,98.41%
29175574,29809535,97.87%
31248893,31825416,98.19%
26408829,27046413,97.64%
26732586,27152018,98.46%
33086858,33719029,98.13%
28561126,28933641,98.71%
22709179,23148359,98.10%
32814229,33738952,97.26%
35807618,36784975,97.34%
27361317,27831264,98.31%
32382923,32991720,98.15%
26670210,27437972,97.20%
31853843,32478196,98.08%
26824060,27187113,98.66%
36624409,37664353,97.24%
22822633,23475995,97.22%
22560018,23010744,98.04%
,,97.95%
