10468439,10734197,97.52%
10082399,10325971,97.64%
10430881,10725617,97.25%
8293736,8467889,97.94%
10072225,10297519,97.81%
9780004,9998215,97.82%
9088338,9358355,97.11%
8265113,8440608,97.92%
8459821,8672223,97.55%
8287141,8479985,97.73%
9012606,9280151,97.12%
8367876,8596677,97.34%
9311878,9557444,97.43%
10084135,10385280,97.10%
8898179,9148060,97.27%
8032422,8241790,97.46%
8791337,9041955,97.23%
8233561,8465036,97.27%
10097411,10386069,97.22%
9381163,9642196,97.29%
9573022,9806662,97.62%
9145945,9423409,97.06%
10288030,10548812,97.53%
8740049,8929877,97.87%
8108581,8332188,97.32%
9497788,9728051,97.63%
8757172,8953238,97.81%
10367885,10619507,97.63%
8737394,8975369,97.35%
8895729,9167973,97.03%
10097036,10317837,97.86%
8145642,8339776,97.67%
10273757,10576630,97.14%
8144055,8341899,97.63%
10424777,10661351,97.78%
8613412,8824618,97.61%
8085570,8279190,97.66%
10506517,10793023,97.35%
9689267,9940893,97.47%
8535827,8759789,97.44%
10463471,10726010,97.55%
8551166,8772341,97.48%
10529197,10748212,97.96%
8919667,9143801,97.55%
8385494,8602814,97.47%
8816420,9000881,97.95%
8149562,8371166,97.35%
8194891,8422341,97.30%
9718997,9927274,97.90%
10193915,10476490,97.30%
8499817,8712229,97.56%
8333570,8550103,97.47%
8837685,9074219,97.39%
9408161,9646933,97.52%
8905004,9155607,97.26%
8214131,8462040,97.07%
10212826,10505442,97.21%
8783173,8998634,97.61%
9169298,9401655,97.53%
10441266,10740093,97.22%
8121235,8352849,97.23%
8612626,8866077,97.14%
9227329,9489164,97.24%
8325885,8577289,97.07%
9258008,9493090,97.52%
10504723,10798025,97.28%
9458540,9749491,97.02%
8923725,9150747,97.52%
8140046,8326765,97.76%
9052046,9322280,97.10%
9365589,9568296,97.88%
10354948,10642328,97.30%
8457773,8712762,97.07%
8153098,8330552,97.87%
9319039,9543985,97.64%
8935208,9210335,97.01%
9479025,9704783,97.67%
8286561,8497399,97.52%
10207894,10518068,97.05%
10254809,10552471,97.18%
9327818,9589041,97.28%
8188548,8393780,97.55%
9558309,9788083,97.65%
8413281,8637891,97.40%
9935848,10208357,97.33%
10050413,10324920,97.34%
10168157,10384886,97.91%
10480386,10733055,97.65%
9037953,9304654,97.13%
9457601,9721542,97.28%
9875537,10083007,97.94%
8584216,8844577,97.06%
8055856,8290272,97.17%
8437472,8615087,97.94%
8616735,8807287,97.84%
8381182,8593615,97.53%
8408013,8617127,97.57%
9887376,10157798,97.34%
9933208,10199418,97.39%
8147446,8321501,97.91%
8753282,8979672,97.48%
7997303,8237532,97.08%
8299276,8527238,97.33%
8218318,8425040,97.55%
8452482,8672987,97.46%
9505806,9741487,97.58%
8106116,8289360,97.79%
9723907,9954115,97.69%
9757380,10019658,97.38%
8560996,8744311,97.90%
9849135,10115476,97.37%
9926562,10217080,97.16%
10167794,10456778,97.24%
9516811,9711458,98.00%
8845430,9049673,97.74%
8953796,9177099,97.57%
8250973,8503838,97.03%
8008478,8243835,97.15%
8396128,8582143,97.83%
9543619,9811641,97.27%
9798567,10050685,97.49%
8282364,8504988,97.38%
8475329,8668706,97.77%
10083419,10327477,97.64%
9886864,10170479,97.21%
8789357,8984408,97.83%
9599271,9820606,97.75%
10339003,10637233,97.20%
8506158,8752763,97.18%
9911680,10121678,97.93%
9526789,9722325,97.99%
8549802,8793883,97.22%
9081315,9347046,97.16%
9973993,10212001,97.67%
9623599,9863360,97.57%
10306089,10593041,97.29%
8866081,9099921,97.43%
8826895,9065803,97.36%
8294069,8504506,97.53%
8955617,9186887,97.48%
9568334,9834376,97.29%
9014740,9240364,97.56%
9039843,9242637,97.81%
10020139,10273651,97.53%
9412548,9635535,97.69%
8780605,8998789,97.58%
8102532,8321837,97.36%
8660001,8877251,97.55%
8151265,8393239,97.12%
10001537,10210808,97.95%
8806024,9068740,97.10%
9083265,9359233,97.05%
10251465,10533220,97.33%
10083503,10355923,97.37%
8968717,9164549,97.86%
9955616,10198838,97.62%
8072390,8265189,97.67%
8375244,8588473,97.52%
10482330,10749303,97.52%
10043666,10270323,97.79%
10458282,10680953,97.92%
10374036,10618877,97.69%
8049247,8285065,97.15%
8168132,8394972,97.30%
10190966,10455392,97.47%
8895752,9131632,97.42%
9250486,9523943,97.13%
10337802,10560855,97.89%
10490739,10757034,97.52%
8858615,9077590,97.59%
10309013,10616389,97.10%
8286450,8534045,97.10%
10426548,10738478,97.10%
9721871,9931817,97.89%
10143626,10405007,97.49%
9208818,9433208,97.62%
8012965,8245924,97.17%
9865931,10161518,97.09%
9199453,9453024,97.32%
8462854,8680497,97.49%
8136692,8352517,97.42%
8326366,8518763,97.74%
9232364,9434538,97.86%
9707229,9936530,97.69%
9527472,9774749,97.47%
,,97.48%
