15220865,15464420,98.43%
24789338,25380966,97.67%
14999326,15238223,98.43%
18385029,18698022,98.33%
15029118,15331836,98.03%
21351962,21810518,97.90%
15609629,15844404,98.52%
23668076,24136939,98.06%
21641918,21787942,99.33%
10674206,10924574,97.71%
14763910,15123772,97.62%
24319168,24602627,98.85%
10843810,11106196,97.64%
25151587,25576290,98.34%
12420287,12635504,98.30%
25298726,25871893,97.78%
14001153,14211381,98.52%
25956369,26344826,98.53%
24865476,25018997,99.39%
27755567,28367806,97.84%
15452890,15724005,98.28%
22551565,22940744,98.30%
14695764,14778728,99.44%
28632801,28955312,98.89%
14036565,14181939,98.97%
21627879,21969231,98.45%
19845984,20138369,98.55%
11451585,11739885,97.54%
10443085,10609642,98.43%
15250821,15537684,98.15%
12921297,13088671,98.72%
14052509,14195011,99.00%
23355687,23689883,98.59%
11404739,11503284,99.14%
22653581,22908350,98.89%
25247849,25582529,98.69%
18039775,18194292,99.15%
24131603,24607405,98.07%
15864213,16058125,98.79%
20889507,21053807,99.22%
26126442,26709188,97.82%
15353984,15678035,97.93%
12970932,13098345,99.03%
21906272,22150735,98.90%
23026623,23531296,97.86%
26984478,27545730,97.96%
26630354,27227160,97.81%
15043321,15415246,97.59%
10948228,11111721,98.53%
22858017,23287799,98.15%
19824315,20286265,97.72%
19567551,20027502,97.70%
14627884,14909890,98.11%
20384930,20567831,99.11%
13127672,13262126,98.99%
16381797,16473769,99.44%
22084628,22288311,99.09%
10295880,10545049,97.64%
28510665,28800334,98.99%
19023073,19208191,99.04%
21600718,21710552,99.49%
16516508,16754652,98.58%
19071354,19312466,98.75%
19661547,19877444,98.91%
28021685,28550978,98.15%
23774876,24017829,98.99%
17332945,17748558,97.66%
26361112,26595122,99.12%
11934176,12155527,98.18%
12760899,13033961,97.90%
17075343,17246511,99.01%
16344796,16702018,97.86%
18902502,19292112,97.98%
12157619,12402074,98.03%
16326950,16542029,98.70%
16931563,17188505,98.51%
25980268,26324662,98.69%
22306168,22874398,97.52%
17021633,17150710,99.25%
13774701,13985743,98.49%
24610349,25173144,97.76%
26548596,26740249,99.28%
10966999,11095411,98.84%
21906217,22153858,98.88%
16599352,16792947,98.85%
17755949,18074505,98.24%
23304427,23432990,99.45%
28519324,28959328,98.48%
24822573,24990419,99.33%
25245142,25778448,97.93%
27251351,27466093,99.22%
26369958,26680006,98.84%
26564449,27030072,98.28%
20362933,20598108,98.86%
10922884,11021742,99.10%
17691320,18049834,98.01%
14704662,14895857,98.72%
10187052,10394779,98.00%
24907665,25379719,98.14%
26207652,26663402,98.29%
24719436,24849965,99.47%
23571617,23719597,99.38%
12027070,12292540,97.84%
17513942,17848405,98.13%
11452559,11532074,99.31%
13590932,13718925,99.07%
19774352,20071258,98.52%
23571654,24146407,97.62%
25155045,25354444,99.21%
17019567,17240677,98.72%
11266456,11480136,98.14%
23452897,23752670,98.74%
16087417,16239317,99.06%
13004680,13239660,98.23%
14340763,14505090,98.87%
13418291,13644331,98.34%
14583715,14759470,98.81%
10252529,10501488,97.63%
10321572,10513605,98.17%
20731651,20970510,98.86%
23753025,23946445,99.19%
13423167,13532162,99.19%
20156132,20506073,98.29%
12685186,12856443,98.67%
18569105,18864330,98.44%
27517859,27704876,99.32%
26244880,26502644,99.03%
27686652,28061919,98.66%
21206886,21479945,98.73%
27005872,27398990,98.57%
12615128,12888371,97.88%
20334526,20760968,97.95%
11728709,11985426,97.86%
18020199,18217356,98.92%
25673852,25829983,99.40%
12178927,12340025,98.69%
19344204,19512700,99.14%
22702624,22879598,99.23%
22093398,22483769,98.26%
24578680,24879430,98.79%
20329143,20705819,98.18%
10790529,11062924,97.54%
18134537,18568911,97.66%
19860465,20109753,98.76%
13397979,13721321,97.64%
13100409,13379836,97.91%
23698569,24095539,98.35%
24184608,24391063,99.15%
17636971,17949181,98.26%
23253039,23626890,98.42%
24619760,24788966,99.32%
26413773,26962013,97.97%
25183670,25707681,97.96%
,,98.51%
