9839078,10235091,96.13%
9668521,10140914,95.34%
9519384,10022381,94.98%
9382012,9621824,97.51%
9502860,10094759,94.14%
10437770,10907834,95.69%
10296492,10597457,97.16%
10471529,10763597,97.29%
9752099,10011494,97.41%
8938187,9196512,97.19%
9238868,9513451,97.11%
9518082,9962484,95.54%
9754962,10047192,97.09%
8935663,9464034,94.42%
9570304,9970211,95.99%
9697506,10130390,95.73%
10149792,10490011,96.76%
10622013,10948022,97.02%
9066163,9579319,94.64%
9397928,9887480,95.05%
8731410,9011142,96.90%
10318391,10707080,96.37%
9021601,9251142,97.52%
9638714,10125671,95.19%
8955368,9411883,95.15%
9076623,9517012,95.37%
8734912,9169904,95.26%
8620682,9147821,94.24%
9709573,10062245,96.50%
8690570,9221740,94.24%
8513076,9042436,94.15%
9959741,10176135,97.87%
10085075,10573378,95.38%
8899670,9342045,95.26%
9889382,10240335,96.57%
9082594,9514995,95.46%
9504030,9995491,95.08%
10239955,10645375,96.19%
10615436,10978510,96.69%
9236433,9464905,97.59%
8637766,9127831,94.63%
9922922,10218199,97.11%
9214758,9615767,95.83%
8761978,9043331,96.89%
9625030,10182587,94.52%
9643108,9966816,96.75%
10013227,10327696,96.96%
10554050,10798417,97.74%
10280903,10694614,96.13%
8558909,9023787,94.85%
10442032,10998544,94.94%
10047989,10527535,95.44%
8830834,9175058,96.25%
10463396,10726198,97.55%
9712395,10001001,97.11%
9525487,9890127,96.31%
10379727,10720446,96.82%
10288840,10893272,94.45%
10120223,10647838,95.04%
9124638,9579253,95.25%
10157787,10485896,96.87%
9399245,9671948,97.18%
10023388,10394234,96.43%
10353586,10847625,95.45%
9053787,9593195,94.38%
9016277,9262028,97.35%
8621768,9147805,94.25%
9133940,9360784,97.58%
8866805,9220073,96.17%
9125164,9341345,97.69%
9462437,9980988,94.80%
9906909,10264979,96.51%
10570706,10936692,96.65%
10493569,10993973,95.45%
9348242,9570599,97.68%
9499913,9811088,96.83%
9260793,9623036,96.24%
9892805,10498437,94.23%
9519577,10088984,94.36%
8678528,9066225,95.72%
9676804,9971220,97.05%
9318019,9518924,97.89%
9748523,9996259,97.52%
8686385,9051342,95.97%
9195214,9395588,97.87%
9000357,9555016,94.20%
9447347,9792961,96.47%
8849406,9364237,94.50%
10509225,10948484,95.99%
10184312,10415165,97.78%
9830766,10378484,94.72%
9430763,9673993,97.49%
9950631,10484816,94.91%
10135261,10737658,94.39%
9589020,10107523,94.87%
8924661,9142937,97.61%
10073257,10602507,95.01%
10718561,10956723,97.83%
9685343,10263325,94.37%
10222628,10692230,95.61%
9674214,10054283,96.22%
9872945,10482749,94.18%
10570191,10917406,96.82%
9385633,9846839,95.32%
10390687,10873895,95.56%
9425282,9692246,97.25%
10002692,10407830,96.11%
10250101,10561973,97.05%
8490344,9006838,94.27%
10285425,10802023,95.22%
9664759,10176036,94.98%
10287355,10574819,97.28%
10393479,10856731,95.73%
10045002,10422172,96.38%
9625710,10057843,95.70%
9844615,10086683,97.60%
8739501,9166658,95.34%
9393984,9964108,94.28%
8909342,9451722,94.26%
8659289,9201850,94.10%
9181524,9582155,95.82%
9729129,10133814,96.01%
10305291,10890650,94.63%
9302465,9644652,96.45%
9021713,9421541,95.76%
10281851,10752082,95.63%
10481097,10976426,95.49%
8668160,9164698,94.58%
10349563,10688019,96.83%
10403927,10639457,97.79%
10189487,10432036,97.67%
8671506,9122076,95.06%
10186244,10616429,95.95%
9219622,9727953,94.77%
9803590,10220277,95.92%
9377982,9704699,96.63%
10159379,10643553,95.45%
9570980,10043788,95.29%
8645190,9179785,94.18%
8957593,9491737,94.37%
8566691,9094441,94.20%
9861778,10224952,96.45%
9219271,9535409,96.68%
10198422,10597818,96.23%
9117053,9326252,97.76%
10039409,10266671,97.79%
8672422,9198242,94.28%
10425429,10887263,95.76%
9243952,9745368,94.85%
10605222,10989281,96.51%
9774833,10322799,94.69%
9120172,9549132,95.51%
9319375,9522820,97.86%
9481006,9841989,96.33%
9698738,10192737,95.15%
9355837,9912530,94.38%
9041565,9269602,97.54%
9546810,9937461,96.07%
9697592,10135436,95.68%
9061230,9494475,95.44%
9315668,9839437,94.68%
8735669,9021584,96.83%
10004897,10373321,96.45%
10117945,10367431,97.59%
9578695,9790117,97.84%
10585854,10873013,97.36%
9084095,9334904,97.31%
9338542,9586708,97.41%
8603366,9006444,95.52%
10393940,10930143,95.09%
,,95.98%
