10246178,10452800,98.02%
9326782,9431241,98.89%
9766376,9899366,98.66%
8950855,9093316,98.43%
8297240,8481056,97.83%
9246574,9497099,97.36%
8212149,8321500,98.69%
8911649,9080813,98.14%
9134322,9401309,97.16%
9579170,9709151,98.66%
8390000,8502055,98.68%
9979308,10223071,97.62%
9076016,9268859,97.92%
10130781,10356611,97.82%
8966611,9115396,98.37%
8224484,8457207,97.25%
9851076,10096821,97.57%
9941728,10169828,97.76%
10006138,10157392,98.51%
9456162,9655434,97.94%
10104758,10350853,97.62%
8506195,8727262,97.47%
10245613,10388555,98.62%
9168561,9384708,97.70%
9457283,9657009,97.93%
9811972,10099686,97.15%
9834444,9965723,98.68%
9290827,9472235,98.08%
9831885,10015106,98.17%
9228166,9414725,98.02%
9802402,10080342,97.24%
9538918,9750604,97.83%
9629903,9760403,98.66%
8040443,8273154,97.19%
9953782,10097475,98.58%
8939876,9110810,98.12%
8670581,8908830,97.33%
10048733,10176197,98.75%
10228506,10454602,97.84%
8525652,8753444,97.40%
8903608,9164650,97.15%
8528191,8714889,97.86%
9245948,9452420,97.82%
9797131,9969690,98.27%
10199424,10363628,98.42%
9301429,9489655,98.02%
9230404,9461297,97.56%
9837031,10002619,98.34%
8791766,8972941,97.98%
9485584,9751597,97.27%
10195852,10406279,97.98%
9224710,9359464,98.56%
9444538,9679724,97.57%
9589096,9859605,97.26%
9876364,10157729,97.23%
8521711,8629445,98.75%
8271875,8386719,98.63%
9419390,9688533,97.22%
9878609,10009164,98.70%
9013837,9267491,97.26%
8487682,8653643,98.08%
9969044,10183458,97.89%
9863747,10113951,97.53%
9824064,9964437,98.59%
9929512,10110829,98.21%
8264773,8434055,97.99%
10180138,10399515,97.89%
9709787,9835782,98.72%
8959231,9181099,97.58%
9706434,9951563,97.54%
9690932,9822803,98.66%
8232941,8404070,97.96%
8806602,8925572,98.67%
8794415,8928162,98.50%
9389467,9533403,98.49%
9477463,9616513,98.55%
9698800,9910774,97.86%
9965995,10090532,98.77%
9456978,9676171,97.73%
8910740,9171936,97.15%
9244250,9515514,97.15%
9158683,9289158,98.60%
9085087,9303513,97.65%
9834456,9974786,98.59%
9432414,9550130,98.77%
8289365,8453338,98.06%
8746484,8977656,97.43%
9486379,9600046,98.82%
8146329,8290960,98.26%
8904024,9027370,98.63%
8827811,9027256,97.79%
10209355,10453575,97.66%
8790715,9019957,97.46%
10047553,10188992,98.61%
8626768,8795239,98.08%
10045985,10182539,98.66%
9601162,9787791,98.09%
8626655,8857766,97.39%
8950678,9151250,97.81%
8514237,8679315,98.10%
8876166,9015270,98.46%
9473256,9733183,97.33%
9635836,9754409,98.78%
9800700,10064591,97.38%
8526811,8659905,98.46%
9230353,9401863,98.18%
9593525,9875515,97.14%
10331960,10499661,98.40%
8712937,8908692,97.80%
8856552,9036475,98.01%
9061528,9187291,98.63%
8528649,8752925,97.44%
8081199,8212924,98.40%
9136304,9402936,97.16%
9563699,9680552,98.79%
10093812,10325602,97.76%
8241309,8471852,97.28%
9879788,10128731,97.54%
8783483,8972548,97.89%
10089901,10304168,97.92%
10225348,10444573,97.90%
8326130,8451824,98.51%
9468455,9674037,97.87%
9412135,9616206,97.88%
10208364,10364818,98.49%
9645074,9792784,98.49%
8313930,8437618,98.53%
8602192,8850045,97.20%
9530075,9684464,98.41%
8364025,8519936,98.17%
10136410,10344872,97.98%
8882687,9125999,97.33%
8912114,9133314,97.58%
8338085,8507554,98.01%
9418373,9539343,98.73%
8789540,9038873,97.24%
8720237,8890966,98.08%
8834119,9022170,97.92%
8241701,8360400,98.58%
9539631,9797867,97.36%
8335004,8497480,98.09%
8384155,8612267,97.35%
8277545,8426766,98.23%
8527259,8727936,97.70%
9680690,9955302,97.24%
9267666,9515590,97.39%
8845492,9009235,98.18%
8886238,9008186,98.65%
8939239,9047182,98.81%
9012023,9252103,97.41%
8813201,9055087,97.33%
10229719,10460909,97.79%
8278635,8524821,97.11%
9583889,9737291,98.42%
9850466,10140767,97.14%
9070036,9196309,98.63%
10133426,10364178,97.77%
8678831,8867512,97.87%
9376516,9499571,98.70%
9443516,9559439,98.79%
8729079,8860678,98.51%
8977109,9190267,97.68%
8794968,9030324,97.39%
8702480,8882392,97.97%
9332230,9536579,97.86%
8285266,8396497,98.68%
9563843,9805238,97.54%
10127329,10285795,98.46%
10154275,10278562,98.79%
9381686,9522858,98.52%
8720999,8890573,98.09%
8706988,8958105,97.20%
9028075,9248593,97.62%
8262575,8478307,97.46%
8474347,8718544,97.20%
8348866,8506976,98.14%
9396567,9606227,97.82%
8797411,8990800,97.85%
10109383,10292449,98.22%
9199622,9429616,97.56%
,,97.99%
,,97.99%
