11397813,11719593,97.25%
11274610,11728714,96.13%
11084670,11600438,95.55%
10905550,11196530,97.40%
8306239,8678774,95.71%
8989465,9234092,97.35%
10334010,10832128,95.40%
9708506,10202547,95.16%
9582738,9898862,96.81%
10386146,10806771,96.11%
10942517,11508423,95.08%
9458222,9981171,94.76%
8595777,8932106,96.23%
11308721,11844562,95.48%
10021965,10361328,96.72%
8826282,9217139,95.76%
11171399,11677451,95.67%
9375995,9923354,94.48%
9440178,9761322,96.71%
8839225,9110994,97.02%
10090324,10482810,96.26%
9386899,9910700,94.71%
9376161,9900718,94.70%
10352460,10957764,94.48%
10891653,11366233,95.82%
8493069,8956625,94.82%
8705532,9082770,95.85%
8963591,9283663,96.55%
8860925,9377543,94.49%
10654580,11061393,96.32%
8767940,9093276,96.42%
9933884,10280239,96.63%
10542527,11097164,95.00%
8348948,8563121,97.50%
11187773,11715027,95.50%
8617725,9007813,95.67%
9840265,10417040,94.46%
8288564,8578415,96.62%
8905142,9443067,94.30%
9756301,10119368,96.41%
10378294,10772383,96.34%
9495218,9986406,95.08%
9264241,9551306,96.99%
11565886,11877194,97.38%
10340890,10637634,97.21%
11129756,11500963,96.77%
10251074,10547158,97.19%
10920017,11307759,96.57%
9533299,9989985,95.43%
8391024,8728424,96.13%
8397525,8652420,97.05%
8559092,8819518,97.05%
9457997,9848123,96.04%
8237420,8645146,95.28%
8639401,9088318,95.06%
9043526,9325201,96.98%
9521555,9871499,96.46%
10914430,11228263,97.20%
9203710,9721026,94.68%
8124885,8532164,95.23%
10322577,10712592,96.36%
10417855,10768177,96.75%
11287532,11647374,96.91%
8931961,9218887,96.89%
9477788,9834759,96.37%
11049347,11639540,94.93%
9425363,9777178,96.40%
9077588,9586596,94.69%
8746446,9025213,96.91%
11083455,11577657,95.73%
8735460,9236756,94.57%
9246798,9777399,94.57%
9600573,9995708,96.05%
9138783,9542897,95.77%
9165170,9712442,94.37%
8321508,8761280,94.98%
8331414,8561979,97.31%
8138920,8600290,94.64%
10555613,11179994,94.42%
8148165,8611477,94.62%
10702076,11223150,95.36%
11219946,11687724,96.00%
11303818,11980990,94.35%
9113433,9574507,95.18%
9530766,10071902,94.63%
10265547,10606321,96.79%
10576659,10918140,96.87%
11074419,11445751,96.76%
11353814,11962180,94.91%
8179454,8599230,95.12%
9064906,9598790,94.44%
11033812,11428266,96.55%
9723015,10092702,96.34%
9524321,9878287,96.42%
10538961,10968190,96.09%
8776154,9235021,95.03%
9449317,9993214,94.56%
11486486,11865150,96.81%
9884448,10135731,97.52%
9511550,10015261,94.97%
9997173,10384303,96.27%
8793726,9042423,97.25%
9987563,10524258,94.90%
9570307,10061683,95.12%
10168631,10762214,94.48%
8862788,9324977,95.04%
9716724,10171242,95.53%
8612517,9013572,95.55%
10097909,10596429,95.30%
8412971,8648318,97.28%
9371681,9927127,94.40%
10246164,10660282,96.12%
11165471,11737571,95.13%
10437943,10929176,95.51%
10339051,10929486,94.60%
9857444,10156068,97.06%
8758617,9243942,94.75%
9285840,9626206,96.46%
11134428,11786203,94.47%
8853928,9355858,94.64%
11059331,11546227,95.78%
9538241,9853356,96.80%
11192293,11864700,94.33%
11280498,11822344,95.42%
8656057,9077211,95.36%
10330299,10889413,94.87%
11228458,11685680,96.09%
9897564,10358088,95.55%
10623033,11118493,95.54%
9940307,10436571,95.24%
9963887,10395774,95.85%
11228087,11712100,95.87%
8223210,8702429,94.49%
8306392,8539992,97.26%
9679981,10076401,96.07%
11241507,11533168,97.47%
10312274,10692103,96.45%
9161919,9460088,96.85%
11396421,11927123,95.55%
10125794,10586839,95.65%
9354091,9791454,95.53%
9823527,10376885,94.67%
11037974,11684451,94.47%
10655988,10981150,97.04%
10805902,11174819,96.70%
10175477,10772950,94.45%
11414914,11797503,96.76%
8680708,9049915,95.92%
10173361,10606133,95.92%
10987172,11516082,95.41%
9090935,9392320,96.79%
11258215,11778654,95.58%
11357343,11764719,96.54%
9237058,9483166,97.40%
9265220,9670316,95.81%
9213133,9733477,94.65%
9599104,9990080,96.09%
10342565,10892513,94.95%
8751319,9149941,95.64%
9050126,9293101,97.39%
9827447,10154650,96.78%
8863348,9366766,94.63%
8428922,8900966,94.70%
10188412,10609667,96.03%
8904098,9260048,96.16%
9683036,10230898,94.65%
8381328,8863155,94.56%
10821759,11304967,95.73%
9012355,9419118,95.68%
8594483,8852823,97.08%
11100319,11454323,96.91%
9850702,10172089,96.84%
8890661,9170935,96.94%
9951764,10472339,95.03%
10833715,11301080,95.86%
,,95.82%
